OrderID,OrderDate,Region,Country,Category,Sub-Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD101990,2023-09-08,South,Australia,Furniture,Tables,Tables Model 115,4,254.63,0.0,1018.52,85.34
ORD100628,2023-09-09,North,Norway,Office Supplies,Binders,Binders Model 232,5,63.68,0.0,318.4,51.02
ORD100084,2023-09-09,West,Canada,Furniture,Bookcases,Bookcases Model 140,6,306.23,0.05,1837.38,367.0
ORD100864,2023-09-10,West,USA,Furniture,Tables,Tables Model 161,5,150.21,0.1,751.05,131.96
ORD100515,2023-09-10,East,China,Office Supplies,Binders,Binders Model 374,2,33.78,0.0,67.56,11.07
ORD100601,2023-09-10,North,UK,Office Supplies,Pens,Pens Model 840,5,162.61,0.05,813.05,41.75
ORD100360,2023-09-10,South,India,Office Supplies,Pens,Pens Model 860,4,198.61,0.0,794.44,181.31
ORD100030,2023-09-10,North,Norway,Furniture,Chairs,Chairs Model 792,4,94.02,0.1,376.08,7.38
ORD100712,2023-09-10,West,USA,Technology,Computers,Computers Model 506,2,130.8,0.0,261.6,37.37
ORD101100,2023-09-11,West,USA,Office Supplies,Pens,Pens Model 325,3,68.03,0.0,204.09,30.65
ORD100270,2023-09-11,East,Japan,Technology,Computers,Computers Model 189,3,293.94,0.0,881.82,115.59
ORD100292,2023-09-11,South,India,Technology,Phones,Phones Model 236,3,475.71,0.05,1427.13,266.22
ORD100478,2023-09-11,Central,France,Furniture,Bookcases,Bookcases Model 574,2,294.32,0.0,588.64,100.99
ORD101072,2023-09-11,South,Australia,Office Supplies,Pens,Pens Model 442,4,219.27,0.0,877.08,161.29
ORD101273,2023-09-13,East,China,Furniture,Chairs,Chairs Model 554,4,164.65,0.1,658.6,68.89
ORD100715,2023-09-13,East,Japan,Technology,Phones,Phones Model 727,2,143.43,0.1,286.86,21.7
ORD100362,2023-09-13,West,USA,Technology,Phones,Phones Model 673,4,269.37,0.0,1077.48,169.28
ORD101721,2023-09-14,North,Norway,Technology,Phones,Phones Model 826,4,111.51,0.05,446.04,83.6
ORD101947,2023-09-14,Central,Germany,Furniture,Bookcases,Bookcases Model 146,2,52.87,0.15,105.74,14.88
ORD100861,2023-09-14,South,Australia,Office Supplies,Binders,Binders Model 480,3,153.04,0.1,459.12,40.81
ORD100492,2023-09-15,East,Japan,Office Supplies,Binders,Binders Model 515,5,127.78,0.1,638.9,102.03
ORD101631,2023-09-15,South,Australia,Office Supplies,Paper,Paper Model 498,2,37.11,0.1,74.22,5.1
ORD100684,2023-09-16,East,China,Office Supplies,Paper,Paper Model 407,6,287.6,0.0,1725.6,159.92
ORD100986,2023-09-16,Central,Germany,Office Supplies,Pens,Pens Model 744,5,86.19,0.0,430.95,98.46
ORD100180,2023-09-16,West,Canada,Office Supplies,Binders,Binders Model 705,6,72.74,0.15,436.44,26.72
ORD101533,2023-09-16,East,China,Furniture,Tables,Tables Model 702,3,461.77,0.0,1385.31,185.42
ORD101086,2023-09-18,North,Norway,Technology,Accessories,Accessories Model 678,2,48.82,0.0,97.64,20.91
ORD101272,2023-09-18,Central,Germany,Furniture,Chairs,Chairs Model 541,1,145.67,0.05,145.67,4.49
ORD100990,2023-09-18,East,China,Technology,Phones,Phones Model 626,2,352.97,0.05,705.94,47.13
ORD101931,2023-09-18,North,Norway,Office Supplies,Paper,Paper Model 151,4,88.71,0.05,354.84,60.43
ORD101570,2023-09-18,West,USA,Office Supplies,Pens,Pens Model 656,4,99.83,0.1,399.32,52.67
ORD101597,2023-09-19,South,India,Furniture,Bookcases,Bookcases Model 981,3,80.17,0.0,240.51,34.47
ORD100263,2023-09-20,South,India,Technology,Phones,Phones Model 145,10,534.6,0.0,5346.0,855.86
ORD101215,2023-09-21,South,India,Technology,Computers,Computers Model 204,5,224.62,0.0,1123.1,151.49
ORD101238,2023-09-21,Central,France,Furniture,Bookcases,Bookcases Model 815,3,153.86,0.0,461.58,82.53
ORD100416,2023-09-21,East,Japan,Furniture,Tables,Tables Model 243,4,305.96,0.1,1223.84,0.18
ORD101824,2023-09-21,East,Japan,Office Supplies,Pens,Pens Model 842,2,23.24,0.0,46.48,6.66
ORD100566,2023-09-22,Central,Germany,Furniture,Bookcases,Bookcases Model 927,7,219.44,0.1,1536.08,256.35
ORD101485,2023-09-23,East,Japan,Office Supplies,Binders,Binders Model 563,2,0.26,0.0,0.52,0.05
ORD101557,2023-09-24,South,Australia,Furniture,Tables,Tables Model 571,4,189.1,0.0,756.4,145.82
ORD100773,2023-09-25,West,USA,Office Supplies,Binders,Binders Model 277,3,97.65,0.0,292.95,56.74
ORD101414,2023-09-25,West,USA,Office Supplies,Paper,Paper Model 135,4,267.7,0.05,1070.8,192.56
ORD101900,2023-09-25,North,Norway,Technology,Computers,Computers Model 754,4,715.77,0.0,2863.08,321.89
ORD100504,2023-09-25,West,USA,Technology,Phones,Phones Model 229,2,186.44,0.0,372.88,91.37
ORD101327,2023-09-25,South,Australia,Office Supplies,Paper,Paper Model 658,5,169.14,0.0,845.7,172.31
ORD100202,2023-09-25,West,USA,Furniture,Bookcases,Bookcases Model 688,4,114.5,0.05,458.0,24.39
ORD100426,2023-09-26,Central,Germany,Furniture,Chairs,Chairs Model 632,7,91.5,0.0,640.5,136.97
ORD101020,2023-09-27,East,Japan,Office Supplies,Pens,Pens Model 364,4,316.03,0.0,1264.12,163.48
ORD100079,2023-09-27,West,USA,Office Supplies,Pens,Pens Model 523,5,230.91,0.1,1154.55,11.43
ORD101943,2023-09-27,North,Norway,Office Supplies,Paper,Paper Model 478,6,72.01,0.0,432.06,23.59
ORD101676,2023-09-27,North,UK,Office Supplies,Paper,Paper Model 171,2,141.09,0.1,282.18,29.45
ORD100002,2023-09-28,West,Canada,Furniture,Chairs,Chairs Model 913,8,42.02,0.1,336.16,66.78
ORD101727,2023-09-28,Central,Germany,Furniture,Chairs,Chairs Model 761,4,33.8,0.15,135.2,16.76
ORD101701,2023-09-28,South,India,Office Supplies,Pens,Pens Model 567,5,253.83,0.0,1269.15,237.63
ORD100080,2023-09-28,Central,France,Furniture,Tables,Tables Model 906,6,231.98,0.0,1391.88,165.7
ORD100452,2023-09-29,North,Norway,Office Supplies,Pens,Pens Model 105,5,249.03,0.1,1245.15,107.61
ORD101481,2023-09-29,West,Canada,Office Supplies,Pens,Pens Model 213,3,212.8,0.05,638.4,43.72
ORD100552,2023-09-30,East,China,Office Supplies,Paper,Paper Model 825,4,288.5,0.05,1154.0,83.4
ORD101753,2023-09-30,North,UK,Office Supplies,Binders,Binders Model 790,5,64.45,0.1,322.25,53.96
ORD100896,2023-09-30,West,Canada,Technology,Accessories,Accessories Model 676,1,448.8,0.05,448.8,96.06
ORD101442,2023-09-30,South,India,Office Supplies,Pens,Pens Model 530,4,242.04,0.0,968.16,223.24
ORD101768,2023-10-01,East,China,Technology,Phones,Phones Model 612,2,333.53,0.1,667.06,129.24
ORD100049,2023-10-01,South,India,Technology,Phones,Phones Model 217,5,327.37,0.0,1636.85,356.77
ORD101472,2023-10-01,South,Australia,Office Supplies,Pens,Pens Model 255,2,152.27,0.0,304.54,19.94
ORD100887,2023-10-01,South,Australia,Technology,Phones,Phones Model 469,7,61.87,0.05,433.09,48.34
ORD101392,2023-10-02,North,UK,Technology,Computers,Computers Model 847,4,291.15,0.0,1164.6,141.77
ORD101986,2023-10-03,North,UK,Office Supplies,Paper,Paper Model 865,1,578.51,0.0,578.51,120.27
ORD101949,2023-10-03,West,USA,Furniture,Tables,Tables Model 454,2,20.26,0.0,40.52,8.63
ORD100025,2023-10-04,South,India,Technology,Computers,Computers Model 927,2,215.42,0.0,430.84,73.46
ORD100933,2023-10-04,South,India,Office Supplies,Paper,Paper Model 621,4,111.92,0.0,447.68,75.15
ORD100307,2023-10-04,East,China,Technology,Phones,Phones Model 581,5,370.47,0.0,1852.35,304.07
ORD100534,2023-10-04,West,Canada,Furniture,Tables,Tables Model 938,5,300.71,0.0,1503.55,247.07
ORD100329,2023-10-04,East,Japan,Technology,Computers,Computers Model 247,4,453.39,0.0,1813.56,362.21
ORD101297,2023-10-05,Central,Germany,Office Supplies,Paper,Paper Model 135,5,66.64,0.0,333.2,39.43
ORD101661,2023-10-05,South,India,Technology,Computers,Computers Model 121,4,19.2,0.0,76.8,14.98
ORD100550,2023-10-06,Central,France,Office Supplies,Binders,Binders Model 101,5,181.59,0.05,907.95,109.87
ORD100234,2023-10-07,Central,France,Furniture,Tables,Tables Model 979,5,150.66,0.0,753.3,67.51
ORD100350,2023-10-07,North,Norway,Furniture,Tables,Tables Model 456,2,183.45,0.05,366.9,54.76
ORD101279,2023-10-07,West,Canada,Technology,Phones,Phones Model 235,7,114.08,0.1,798.56,126.17
ORD100823,2023-10-08,West,Canada,Furniture,Tables,Tables Model 377,2,167.41,0.0,334.82,37.11
ORD101294,2023-10-08,West,USA,Technology,Accessories,Accessories Model 348,6,241.4,0.0,1448.4,253.61
ORD100925,2023-10-09,Central,Germany,Technology,Computers,Computers Model 459,5,247.87,0.0,1239.35,270.79
ORD101974,2023-10-09,North,Norway,Office Supplies,Pens,Pens Model 232,5,116.91,0.0,584.55,134.62
ORD100729,2023-10-09,South,Australia,Furniture,Tables,Tables Model 134,3,43.73,0.0,131.19,11.52
ORD101096,2023-10-10,East,China,Office Supplies,Paper,Paper Model 699,2,174.23,0.1,348.46,9.78
ORD100177,2023-10-10,South,Australia,Technology,Accessories,Accessories Model 147,3,39.35,0.05,118.05,20.7
ORD100326,2023-10-10,South,Australia,Office Supplies,Pens,Pens Model 206,2,26.03,0.1,52.06,0.91
ORD100331,2023-10-11,East,Japan,Technology,Accessories,Accessories Model 304,4,395.75,0.05,1583.0,229.61
ORD101954,2023-10-11,North,Norway,Furniture,Bookcases,Bookcases Model 247,5,118.79,0.0,593.95,45.89
ORD100510,2023-10-12,South,India,Technology,Phones,Phones Model 429,5,63.04,0.0,315.2,44.8
ORD101679,2023-10-12,Central,France,Office Supplies,Paper,Paper Model 328,9,46.83,0.0,421.47,34.18
ORD100464,2023-10-12,South,Australia,Technology,Phones,Phones Model 178,3,231.44,0.0,694.32,171.97
ORD101695,2023-10-12,South,Australia,Technology,Computers,Computers Model 494,4,345.48,0.0,1381.92,258.33
ORD101196,2023-10-12,West,USA,Office Supplies,Paper,Paper Model 160,6,58.31,0.1,349.86,64.98
ORD101170,2023-10-12,West,USA,Office Supplies,Paper,Paper Model 202,5,94.3,0.1,471.5,33.68
ORD101260,2023-10-12,West,Canada,Office Supplies,Binders,Binders Model 793,4,395.44,0.0,1581.76,142.7
ORD101200,2023-10-13,West,Canada,Office Supplies,Paper,Paper Model 879,3,192.8,0.05,578.4,80.28
ORD101938,2023-10-14,North,Norway,Technology,Computers,Computers Model 966,6,166.22,0.0,997.32,100.71
ORD101323,2023-10-14,Central,France,Furniture,Chairs,Chairs Model 355,3,60.61,0.05,181.83,21.89
ORD100371,2023-10-15,East,China,Office Supplies,Binders,Binders Model 610,4,395.52,0.0,1582.08,241.73
ORD101858,2023-10-15,West,USA,Furniture,Chairs,Chairs Model 460,3,89.28,0.0,267.84,21.41
ORD101243,2023-10-15,Central,France,Technology,Computers,Computers Model 538,7,16.66,0.0,116.62,9.12
ORD101420,2023-10-15,South,India,Furniture,Bookcases,Bookcases Model 861,6,176.34,0.05,1058.04,157.95
ORD101071,2023-10-16,East,Japan,Furniture,Tables,Tables Model 723,2,184.89,0.0,369.78,83.13
ORD100111,2023-10-16,North,UK,Technology,Phones,Phones Model 731,3,279.06,0.1,837.18,30.61
ORD100930,2023-10-16,North,Norway,Office Supplies,Binders,Binders Model 770,6,64.14,0.05,384.84,30.34
ORD101359,2023-10-16,North,Norway,Office Supplies,Pens,Pens Model 106,5,254.78,0.15,1273.9,113.81
ORD101062,2023-10-16,Central,France,Office Supplies,Paper,Paper Model 715,3,227.22,0.0,681.66,168.02
ORD100477,2023-10-16,West,USA,Office Supplies,Paper,Paper Model 726,4,212.61,0.0,850.44,92.63
ORD101596,2023-10-16,North,Norway,Furniture,Chairs,Chairs Model 658,4,139.16,0.0,556.64,105.8
ORD101021,2023-10-18,North,Norway,Office Supplies,Paper,Paper Model 573,2,125.64,0.0,251.28,57.84
ORD101340,2023-10-19,South,India,Office Supplies,Binders,Binders Model 180,6,344.54,0.05,2067.24,152.88
ORD101095,2023-10-19,North,UK,Technology,Phones,Phones Model 939,4,474.72,0.0,1898.88,370.94
ORD101915,2023-10-20,East,China,Technology,Computers,Computers Model 523,4,79.9,0.05,319.6,24.79
ORD101498,2023-10-20,West,Canada,Furniture,Chairs,Chairs Model 371,3,3.13,0.0,9.39,0.73
ORD101972,2023-10-20,South,India,Furniture,Bookcases,Bookcases Model 997,3,91.29,0.05,273.87,11.01
ORD100233,2023-10-21,East,China,Technology,Accessories,Accessories Model 551,2,240.45,0.1,480.9,78.91
ORD101895,2023-10-22,Central,Germany,Technology,Phones,Phones Model 791,3,275.3,0.0,825.9,206.42
ORD101035,2023-10-22,Central,Germany,Office Supplies,Pens,Pens Model 783,1,336.73,0.0,336.73,58.33
ORD101635,2023-10-22,North,UK,Furniture,Chairs,Chairs Model 482,4,193.85,0.0,775.4,48.85
ORD101015,2023-10-23,Central,France,Technology,Computers,Computers Model 183,4,187.75,0.1,751.0,132.15
ORD100086,2023-10-23,South,India,Office Supplies,Pens,Pens Model 912,5,357.19,0.0,1785.95,117.02
ORD101127,2023-10-23,North,Norway,Office Supplies,Paper,Paper Model 618,4,79.28,0.0,317.12,60.82
ORD101034,2023-10-23,Central,France,Office Supplies,Binders,Binders Model 348,5,248.94,0.1,1244.7,85.07
ORD101374,2023-10-23,West,USA,Office Supplies,Binders,Binders Model 261,6,139.32,0.0,835.92,74.87
ORD101344,2023-10-23,East,Japan,Office Supplies,Pens,Pens Model 648,6,170.53,0.05,1023.18,94.98
ORD101128,2023-10-24,East,Japan,Office Supplies,Pens,Pens Model 423,6,261.3,0.0,1567.8,129.06
ORD100261,2023-10-25,West,Canada,Office Supplies,Pens,Pens Model 534,4,229.33,0.1,917.32,7.63
ORD101910,2023-10-25,North,Norway,Technology,Accessories,Accessories Model 720,6,305.5,0.0,1833.0,313.67
ORD100968,2023-10-27,South,India,Furniture,Chairs,Chairs Model 275,4,361.72,0.0,1446.88,210.32
ORD101848,2023-10-28,South,Australia,Furniture,Bookcases,Bookcases Model 287,2,356.68,0.15,713.36,69.29
ORD101777,2023-10-28,North,Norway,Office Supplies,Pens,Pens Model 559,6,3.31,0.0,19.86,3.29
ORD100625,2023-10-28,Central,France,Technology,Computers,Computers Model 214,4,118.91,0.0,475.64,98.6
ORD101586,2023-10-28,East,Japan,Furniture,Chairs,Chairs Model 555,5,258.59,0.1,1292.95,155.34
ORD101936,2023-10-28,West,Canada,Office Supplies,Pens,Pens Model 639,2,268.26,0.05,536.52,100.67
ORD100514,2023-10-29,South,Australia,Furniture,Chairs,Chairs Model 535,3,455.69,0.05,1367.07,208.65
ORD101512,2023-10-29,West,Canada,Office Supplies,Paper,Paper Model 311,5,278.99,0.1,1394.95,106.31
ORD100353,2023-10-29,East,Japan,Technology,Accessories,Accessories Model 947,7,50.25,0.1,351.75,15.39
ORD101106,2023-10-29,South,India,Technology,Accessories,Accessories Model 406,5,183.4,0.0,917.0,77.48
ORD100867,2023-10-30,West,Canada,Office Supplies,Pens,Pens Model 899,3,180.45,0.15,541.35,15.47
ORD100779,2023-10-30,South,India,Office Supplies,Paper,Paper Model 527,1,14.64,0.0,14.64,0.88
ORD101937,2023-10-30,South,India,Furniture,Chairs,Chairs Model 704,6,473.36,0.15,2840.16,315.72
ORD101715,2023-10-30,East,China,Technology,Computers,Computers Model 461,7,244.66,0.0,1712.62,309.61
ORD100269,2023-10-31,Central,Germany,Office Supplies,Paper,Paper Model 628,4,320.59,0.0,1282.36,144.91
ORD101960,2023-11-01,East,Japan,Furniture,Bookcases,Bookcases Model 266,2,100.26,0.05,200.52,7.94
ORD101813,2023-11-01,South,Australia,Office Supplies,Binders,Binders Model 207,2,445.61,0.0,891.22,114.7
ORD101197,2023-11-01,Central,France,Technology,Computers,Computers Model 286,6,308.38,0.05,1850.28,82.37
ORD100677,2023-11-01,East,Japan,Office Supplies,Pens,Pens Model 421,1,45.95,0.0,45.95,6.89
ORD100410,2023-11-01,West,Canada,Furniture,Chairs,Chairs Model 271,4,171.76,0.05,687.04,117.74
ORD100788,2023-11-02,Central,France,Furniture,Tables,Tables Model 560,7,70.54,0.0,493.78,42.5
ORD101675,2023-11-02,East,Japan,Office Supplies,Paper,Paper Model 260,5,260.33,0.0,1301.65,249.94
ORD101993,2023-11-02,Central,France,Technology,Phones,Phones Model 817,3,106.5,0.05,319.5,53.26
ORD100772,2023-11-02,Central,Germany,Technology,Phones,Phones Model 490,4,117.62,0.0,470.48,41.22
ORD101859,2023-11-03,South,India,Furniture,Chairs,Chairs Model 844,5,180.48,0.0,902.4,210.75
ORD100793,2023-11-04,North,Norway,Technology,Phones,Phones Model 899,1,161.0,0.05,161.0,13.34
ORD101736,2023-11-05,North,UK,Office Supplies,Pens,Pens Model 359,4,218.17,0.0,872.68,208.82
ORD101142,2023-11-05,East,Japan,Office Supplies,Binders,Binders Model 660,4,509.1,0.15,2036.4,96.31
ORD100019,2023-11-05,South,Australia,Office Supplies,Pens,Pens Model 899,5,314.61,0.0,1573.05,161.43
ORD101856,2023-11-05,West,USA,Furniture,Bookcases,Bookcases Model 861,1,270.65,0.0,270.65,53.08
ORD101524,2023-11-06,Central,Germany,Office Supplies,Pens,Pens Model 694,3,2.33,0.0,6.99,1.61
ORD101351,2023-11-06,North,UK,Office Supplies,Pens,Pens Model 676,4,17.47,0.0,69.88,11.66
ORD101792,2023-11-06,West,Canada,Technology,Accessories,Accessories Model 972,2,176.66,0.0,353.32,42.43
ORD101466,2023-11-07,Central,Germany,Technology,Computers,Computers Model 298,2,55.36,0.0,110.72,18.15
ORD101865,2023-11-08,Central,Germany,Technology,Phones,Phones Model 456,3,379.87,0.1,1139.61,0.57
ORD100881,2023-11-08,East,Japan,Office Supplies,Paper,Paper Model 116,4,272.1,0.05,1088.4,211.37
ORD101358,2023-11-08,North,Norway,Technology,Phones,Phones Model 427,4,338.76,0.1,1355.04,174.46
ORD101228,2023-11-09,Central,Germany,Office Supplies,Binders,Binders Model 583,4,235.49,0.15,941.96,130.77
ORD101952,2023-11-09,South,India,Technology,Computers,Computers Model 897,7,19.67,0.0,137.69,26.01
ORD101146,2023-11-09,West,USA,Furniture,Tables,Tables Model 658,3,184.97,0.0,554.91,42.08
ORD100028,2023-11-10,South,Australia,Technology,Computers,Computers Model 162,5,12.46,0.0,62.3,15.12
ORD100407,2023-11-10,North,Norway,Office Supplies,Paper,Paper Model 271,6,49.3,0.0,295.8,68.78
ORD101837,2023-11-10,North,UK,Technology,Phones,Phones Model 140,5,320.7,0.0,1603.5,98.36
ORD100928,2023-11-11,East,Japan,Technology,Computers,Computers Model 397,3,239.19,0.05,717.57,142.58
ORD100052,2023-11-12,East,China,Office Supplies,Paper,Paper Model 711,4,314.91,0.15,1259.64,-14.12
ORD101581,2023-11-12,South,India,Technology,Phones,Phones Model 996,1,357.05,0.0,357.05,30.05
ORD100700,2023-11-12,Central,Germany,Furniture,Tables,Tables Model 745,3,442.37,0.0,1327.11,121.05
ORD101814,2023-11-13,West,USA,Office Supplies,Binders,Binders Model 731,8,211.35,0.15,1690.8,218.3
ORD101193,2023-11-14,South,India,Furniture,Chairs,Chairs Model 375,3,220.1,0.0,660.3,140.43
ORD101478,2023-11-14,East,Japan,Technology,Computers,Computers Model 629,8,103.82,0.0,830.56,179.31
ORD100186,2023-11-14,East,China,Technology,Accessories,Accessories Model 306,2,190.77,0.0,381.54,48.88
ORD101006,2023-11-14,Central,France,Technology,Accessories,Accessories Model 614,4,103.8,0.0,415.2,59.52
ORD101588,2023-11-14,East,China,Technology,Computers,Computers Model 357,3,260.47,0.15,781.41,84.58
ORD101400,2023-11-14,South,Australia,Furniture,Chairs,Chairs Model 471,2,144.56,0.0,289.12,18.41
ORD101917,2023-11-14,North,Norway,Technology,Phones,Phones Model 442,3,351.43,0.1,1054.29,63.25
ORD101826,2023-11-14,East,Japan,Technology,Computers,Computers Model 407,5,382.06,0.05,1910.3,84.86
ORD101828,2023-11-14,North,UK,Office Supplies,Binders,Binders Model 635,4,534.72,0.05,2138.88,78.49
ORD100998,2023-11-15,East,Japan,Technology,Computers,Computers Model 686,6,552.04,0.0,3312.24,347.24
ORD101511,2023-11-15,West,USA,Office Supplies,Paper,Paper Model 521,4,330.95,0.0,1323.8,323.88
ORD101769,2023-11-16,East,Japan,Technology,Phones,Phones Model 572,5,212.58,0.0,1062.9,240.53
ORD100982,2023-11-16,South,Australia,Furniture,Chairs,Chairs Model 600,3,156.57,0.0,469.71,38.18
ORD100926,2023-11-16,North,Norway,Technology,Computers,Computers Model 916,4,257.03,0.15,1028.12,40.11
ORD101016,2023-11-16,North,Norway,Furniture,Bookcases,Bookcases Model 634,2,190.23,0.15,380.46,1.17
ORD100997,2023-11-17,East,China,Office Supplies,Binders,Binders Model 391,9,151.04,0.0,1359.36,272.67
ORD100391,2023-11-17,South,India,Technology,Accessories,Accessories Model 846,3,83.35,0.0,250.05,33.57
ORD100952,2023-11-18,West,USA,Furniture,Bookcases,Bookcases Model 541,2,186.62,0.0,373.24,49.89
ORD101559,2023-11-19,North,Norway,Office Supplies,Paper,Paper Model 980,6,409.04,0.05,2454.24,99.17
ORD101592,2023-11-19,South,India,Technology,Phones,Phones Model 590,4,166.79,0.1,667.16,26.02
ORD100368,2023-11-19,South,Australia,Furniture,Bookcases,Bookcases Model 763,7,34.46,0.0,241.22,49.78
ORD100363,2023-11-19,East,Japan,Office Supplies,Binders,Binders Model 924,7,239.53,0.0,1676.71,405.39
ORD101665,2023-11-20,East,Japan,Office Supplies,Pens,Pens Model 896,3,262.71,0.0,788.13,51.32
ORD101118,2023-11-20,West,Canada,Technology,Accessories,Accessories Model 524,1,136.92,0.0,136.92,16.29
ORD101496,2023-11-20,West,USA,Furniture,Tables,Tables Model 919,2,379.33,0.0,758.66,134.27
ORD101089,2023-11-20,Central,France,Office Supplies,Pens,Pens Model 433,2,267.1,0.0,534.2,130.22
ORD100488,2023-11-21,East,Japan,Office Supplies,Pens,Pens Model 765,2,265.29,0.0,530.58,112.31
ORD100970,2023-11-22,South,India,Furniture,Bookcases,Bookcases Model 378,3,214.51,0.0,643.53,60.7
ORD101649,2023-11-22,South,Australia,Technology,Computers,Computers Model 498,6,128.38,0.05,770.28,148.02
